"","peak_id","term","estimate","std.error","statistic","p.value","p_adj_BH"
"223",5570,"SexM",-1.09059701099136,0.352221455723388,-3.09633894605173,0.00216792805645261,0.0367088529357708
"224",5187,"Timepoint:SexM",-0.100844428463807,0.032700943023525,-3.08383854224814,0.00225779560340638,0.0378785530250053
"225",1399,"Timepoint:SexM",-0.17880778576763,0.0580333697167828,-3.08112016655687,0.00227778738242488,0.0380358758544696
"226",4601,"SexM",-2.98370018392305,0.968790820514561,-3.07981880168755,0.00228741563148221,0.0380358758544696
"227",919,"SexM",0.782583865877328,0.25427358420797,3.0777238159244,0.00230299433291222,0.0381262233616041
"228",4242,"Timepoint:SexM",0.0974267305000813,0.0317085299915123,3.07257165583394,0.00234172336320392,0.0385973526268435
"229",738,"SexM",0.818904922614496,0.268167363093474,3.05370837512787,0.00248869359258331,0.0408406572966292
"230",1560,"SexM",0.671343826862248,0.220490227747918,3.04477814604003,0.00256119114876133,0.041847636248022
"231",2786,"Timepoint:SexM",0.112850428263757,0.0371102540711661,3.04095003088215,0.00259285928868701,0.0419998500296802
"232",5985,"Timepoint:SexM",0.147477196741858,0.0484785773048149,3.04211065878805,0.00258322015091111,0.0419998500296802
"233",626,"Timepoint:SexM",0.099454075040671,0.0327899488967284,3.03306587496981,0.00265921834758088,0.042889882189738
"234",5959,"Timepoint:SexM",0.167557814604365,0.0555333860189264,3.01724469938245,0.00279711383475191,0.0447772267254803
"235",7009,"Timepoint:SexM",-0.100547586365536,0.0333279604052487,-3.01691388080566,0.00280006606718677,0.0447772267254803
"236",6893,"SexM",1.41834183559452,0.470658019969335,3.01352951700883,0.00283043301652729,0.0450710477801253
"237",929,"Timepoint:SexM",0.332993045923606,0.11081703749572,3.00489034401831,0.00290932621196578,0.045983763841699
"238",6423,"Timepoint:SexM",-0.0793708609707747,0.0264271005083943,-3.00338892439462,0.00292324134419611,0.045983763841699
"239",7340,"Timepoint:SexM",-0.176283842749907,0.0586975397289833,-3.00325777815969,0.00292445970148112,0.045983763841699
"240",1665,"SexM",0.758635879264855,0.254670626151715,2.97889038374183,0.00315909431807047,0.0492608981216134
"241",6593,"Timepoint:SexM",-0.0548017003593323,0.0183897566887992,-2.98001225827587,0.00314792354678263,0.0492608981216134
"242",356,"Timepoint:SexM",-0.121919828967958,0.0409893837413542,-2.97442454215171,0.00320392290802044,0.0495487336968757
"243",6246,"Timepoint:SexM",-0.152083870609174,0.0511146426100364,-2.97534840983731,0.00319460147791595,0.0495487336968757
"244",4603,"SexM",-1.32335418609327,0.445171788768534,-2.9726820510213,0.00322157177014172,0.0496174865253794
